target_subject,trial_index,window_id,teacher_action_idx,teacher_action_name,window_oracle_action_idx,window_oracle_action_name,y_true,best_single_pred,trialized_oracle_pred,window_oracle_pred
6,274,17,0,A0_identity,3,P1_mean_shift_a100,0,3,2,3
6,275,17,0,A0_identity,3,P1_mean_shift_a100,0,2,2,2
6,276,17,0,A0_identity,3,P1_mean_shift_a100,0,0,2,2
6,277,17,0,A0_identity,3,P1_mean_shift_a100,2,3,3,3
6,278,17,0,A0_identity,3,P1_mean_shift_a100,2,1,1,1
6,279,17,0,A0_identity,3,P1_mean_shift_a100,3,3,2,3
6,280,17,0,A0_identity,3,P1_mean_shift_a100,1,1,1,1
6,281,17,0,A0_identity,3,P1_mean_shift_a100,2,3,3,3
6,282,17,0,A0_identity,3,P1_mean_shift_a100,2,0,0,0
6,283,17,0,A0_identity,3,P1_mean_shift_a100,2,0,2,2
6,284,17,0,A0_identity,3,P1_mean_shift_a100,3,0,2,1
6,285,17,0,A0_identity,3,P1_mean_shift_a100,2,2,2,2
6,286,17,0,A0_identity,3,P1_mean_shift_a100,0,2,2,2
6,287,17,0,A0_identity,3,P1_mean_shift_a100,2,3,3,3
7,0,0,0,A0_identity,6,P2_diag_scaling_a100,0,2,2,2
7,1,0,0,A0_identity,6,P2_diag_scaling_a100,1,1,1,1
7,2,0,0,A0_identity,6,P2_diag_scaling_a100,1,2,2,2
7,3,0,0,A0_identity,6,P2_diag_scaling_a100,0,2,2,2
7,4,0,0,A0_identity,6,P2_diag_scaling_a100,1,3,2,3
7,5,0,0,A0_identity,6,P2_diag_scaling_a100,0,2,2,2
7,6,0,0,A0_identity,6,P2_diag_scaling_a100,1,3,1,3
7,7,0,0,A0_identity,6,P2_diag_scaling_a100,2,3,0,3
7,8,0,0,A0_identity,6,P2_diag_scaling_a100,1,2,2,2
7,9,0,0,A0_identity,6,P2_diag_scaling_a100,3,3,2,3
7,10,0,0,A0_identity,6,P2_diag_scaling_a100,0,1,2,1
7,11,0,0,A0_identity,6,P2_diag_scaling_a100,2,2,2,2
7,12,0,0,A0_identity,6,P2_diag_scaling_a100,1,1,2,1
7,13,0,0,A0_identity,6,P2_diag_scaling_a100,0,3,0,3
7,14,0,0,A0_identity,6,P2_diag_scaling_a100,3,3,2,3
7,15,0,0,A0_identity,6,P2_diag_scaling_a100,3,3,2,3
7,16,1,6,P2_diag_scaling_a100,0,A0_identity,3,2,2,2
7,17,1,6,P2_diag_scaling_a100,0,A0_identity,3,0,0,2
7,18,1,6,P2_diag_scaling_a100,0,A0_identity,3,3,3,0
7,19,1,6,P2_diag_scaling_a100,0,A0_identity,0,0,0,0
7,20,1,6,P2_diag_scaling_a100,0,A0_identity,2,2,2,2
7,21,1,6,P2_diag_scaling_a100,0,A0_identity,1,0,0,2
7,22,1,6,P2_diag_scaling_a100,0,A0_identity,0,1,1,0
7,23,1,6,P2_diag_scaling_a100,0,A0_identity,0,2,2,2
7,24,1,6,P2_diag_scaling_a100,0,A0_identity,2,3,3,2
7,25,1,6,P2_diag_scaling_a100,0,A0_identity,3,2,2,2
7,26,1,6,P2_diag_scaling_a100,0,A0_identity,0,3,3,1
7,27,1,6,P2_diag_scaling_a100,0,A0_identity,2,3,3,2
7,28,1,6,P2_diag_scaling_a100,0,A0_identity,2,0,0,2
7,29,1,6,P2_diag_scaling_a100,0,A0_identity,2,1,1,0
7,30,1,6,P2_diag_scaling_a100,0,A0_identity,0,2,2,2
7,31,1,6,P2_diag_scaling_a100,0,A0_identity,1,1,1,2
7,32,2,0,A0_identity,6,P2_diag_scaling_a100,0,2,2,2
7,33,2,0,A0_identity,6,P2_diag_scaling_a100,1,1,1,1
7,34,2,0,A0_identity,6,P2_diag_scaling_a100,1,3,2,3
7,35,2,0,A0_identity,6,P2_diag_scaling_a100,0,2,2,2
7,36,2,0,A0_identity,6,P2_diag_scaling_a100,1,1,2,1
7,37,2,0,A0_identity,6,P2_diag_scaling_a100,2,0,0,0
7,38,2,0,A0_identity,6,P2_diag_scaling_a100,1,0,0,0
7,39,2,0,A0_identity,6,P2_diag_scaling_a100,2,0,0,0
7,40,2,0,A0_identity,6,P2_diag_scaling_a100,2,0,0,0
7,41,2,0,A0_identity,6,P2_diag_scaling_a100,3,3,2,3
7,42,2,0,A0_identity,6,P2_diag_scaling_a100,2,1,1,1
7,43,2,0,A0_identity,6,P2_diag_scaling_a100,2,1,0,1
7,44,2,0,A0_identity,6,P2_diag_scaling_a100,3,3,0,3
7,45,2,0,A0_identity,6,P2_diag_scaling_a100,3,3,0,3
7,46,2,0,A0_identity,6,P2_diag_scaling_a100,3,3,0,3
7,47,2,0,A0_identity,6,P2_diag_scaling_a100,3,3,2,3
7,48,3,6,P2_diag_scaling_a100,0,A0_identity,3,2,2,2
7,49,3,6,P2_diag_scaling_a100,0,A0_identity,2,1,1,0
7,50,3,6,P2_diag_scaling_a100,0,A0_identity,1,2,2,2
7,51,3,6,P2_diag_scaling_a100,0,A0_identity,0,1,1,2
7,52,3,6,P2_diag_scaling_a100,0,A0_identity,0,1,1,0
7,53,3,6,P2_diag_scaling_a100,0,A0_identity,1,0,0,0
7,54,3,6,P2_diag_scaling_a100,0,A0_identity,2,3,3,0
7,55,3,6,P2_diag_scaling_a100,0,A0_identity,3,0,0,0
7,56,3,6,P2_diag_scaling_a100,0,A0_identity,1,0,0,0
7,57,3,6,P2_diag_scaling_a100,0,A0_identity,2,2,2,2
7,58,3,6,P2_diag_scaling_a100,0,A0_identity,0,2,2,2
7,59,3,6,P2_diag_scaling_a100,0,A0_identity,0,3,3,0
7,60,3,6,P2_diag_scaling_a100,0,A0_identity,0,0,0,0
7,61,3,6,P2_diag_scaling_a100,0,A0_identity,3,2,2,2
7,62,3,6,P2_diag_scaling_a100,0,A0_identity,1,3,3,0
7,63,3,6,P2_diag_scaling_a100,0,A0_identity,1,1,1,1
7,64,4,0,A0_identity,2,P1_mean_shift_a067,0,3,2,2
7,65,4,0,A0_identity,2,P1_mean_shift_a067,0,3,0,0
7,66,4,0,A0_identity,2,P1_mean_shift_a067,2,2,2,2
7,67,4,0,A0_identity,2,P1_mean_shift_a067,0,2,2,2
7,68,4,0,A0_identity,2,P1_mean_shift_a067,1,1,2,1
7,69,4,0,A0_identity,2,P1_mean_shift_a067,3,2,2,2
7,70,4,0,A0_identity,2,P1_mean_shift_a067,3,0,2,0
7,71,4,0,A0_identity,2,P1_mean_shift_a067,2,1,2,1
7,72,4,0,A0_identity,2,P1_mean_shift_a067,0,0,0,0
7,73,4,0,A0_identity,2,P1_mean_shift_a067,3,3,0,3
7,74,4,0,A0_identity,2,P1_mean_shift_a067,3,3,2,2
7,75,4,0,A0_identity,2,P1_mean_shift_a067,1,2,2,2
7,76,4,0,A0_identity,2,P1_mean_shift_a067,3,0,0,0
7,77,4,0,A0_identity,2,P1_mean_shift_a067,3,2,2,2
7,78,4,0,A0_identity,2,P1_mean_shift_a067,1,1,2,1
7,79,4,0,A0_identity,2,P1_mean_shift_a067,0,0,0,0
7,80,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,1,3,2,2
7,81,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,2,1,2,2
7,82,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,2,0,0,0
7,83,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,2,0,0,0
7,84,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,3,3,2,3
7,85,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,2,0,0,0
7,86,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,0,2,2,2
7,87,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,3,3,3,3
7,88,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,1,1,1,1
7,89,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,2,0,0,0
7,90,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,1,0,0,0
7,91,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,2,0,0,0
7,92,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,3,2,2,2
7,93,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,1,2,2,2
7,94,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,2,0,0,0
7,95,5,2,P1_mean_shift_a067,3,P1_mean_shift_a100,0,2,2,2
7,96,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,0,1,2,2
7,97,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,0,2,2,2
7,98,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,3,3,3,3
7,99,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,1,3,0,0
7,100,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,0,1,1,0
7,101,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,2,1,2,2
7,102,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,0,2,2,2
7,103,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,2,1,1,2
7,104,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,1,3,2,2
7,105,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,3,3,2,2
7,106,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,0,2,2,2
7,107,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,2,1,0,0
7,108,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,2,3,1,1
7,109,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,0,2,2,2
7,110,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,2,3,0,0
7,111,6,3,P1_mean_shift_a100,1,P1_mean_shift_a033,1,1,1,1
7,112,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,3,2,2,2
7,113,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,3,0,0,0
7,114,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,3,0,0,0
7,115,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,2,3,2,2
7,116,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,0,3,3,3
7,117,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,3,2,2,2
7,118,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,1,1,0,0
7,119,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,3,3,2,2
7,120,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,1,2,2,2
7,121,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,0,1,2,2
7,122,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,2,3,2,2
7,123,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,1,2,2,2
7,124,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,0,0,0,0
7,125,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,2,3,2,2
7,126,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,2,1,1,1
7,127,7,1,P1_mean_shift_a033,1,P1_mean_shift_a033,0,3,0,0
7,128,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,1,1,1
7,129,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,3,2,2,2
7,130,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,3,3,3,3
7,131,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,1,1,2,1
7,132,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,0,2,2,2
7,133,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,1,1,2,1
7,134,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,3,3,3,3
7,135,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,1,1,1,1
7,136,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,3,2,2,2
7,137,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,0,0,0
7,138,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,1,0,0,0
7,139,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,1,2,2,2
7,140,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,1,0,0,0
7,141,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,3,0,3
7,142,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,3,0,2,0
7,143,8,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,0,1,2,1
7,144,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,1,1,1
7,145,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,3,3,3
7,146,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,0,3,3,0
7,147,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,2,3,3,1
7,148,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,2,0,0,0
7,149,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,3,3,3
7,150,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,0,1,1,0
7,151,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,0,0,0,0
7,152,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,2,1,1,1
7,153,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,2,2,2
7,154,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,3,3,3
7,155,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,3,3,3
7,156,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,3,2,2,2
7,157,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,1,2,2,2
7,158,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,0,0,0,0
7,159,9,6,P2_diag_scaling_a100,5,P2_diag_scaling_a067,2,0,0,0
7,160,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,1,1,1,1
7,161,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,3,3,2,2
7,162,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,0,2,2,0
7,163,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,3,3,3,0
7,164,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,2,2,2,2
7,165,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,1,2,2,2
7,166,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,3,0,0,0
7,167,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,3,0,0,0
7,168,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,0,3,1,0
7,169,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,1,1,1,1
7,170,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,1,2,2,2
7,171,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,2,1,1,2
7,172,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,3,3,3,2
7,173,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,1,0,0,0
7,174,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,0,0,0,0
7,175,10,5,P2_diag_scaling_a067,9,P3_low_rank_affine_a100,0,1,1,0
7,176,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,3,0,0,0
7,177,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,1,1,2,1
7,178,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,0,0,0,0
7,179,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,2,1,0,1
7,180,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,1,3,0,0
7,181,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,1,0,0,0
7,182,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,2,2,0,2
7,183,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,0,2,2,2
7,184,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,3,2,2,2
7,185,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,2,2,2,2
7,186,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,2,1,0,1
7,187,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,2,0,0,0
7,188,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,2,2,2,2
7,189,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,0,0,0,0
7,190,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,1,0,0,0
7,191,11,9,P3_low_rank_affine_a100,5,P2_diag_scaling_a067,0,0,0,0
7,192,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,1,2,2,2
7,193,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,0,0,0
7,194,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,2,2,2
7,195,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,3,1,1
7,196,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,3,2,2
7,197,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,1,1,1,1
7,198,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,0,0,0
7,199,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,3,3,2,2
7,200,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,2,2,2
7,201,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,3,3,3,3
7,202,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,1,1,1
7,203,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,3,0,0
7,204,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,1,0,0,0
7,205,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,3,2,2,2
7,206,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,1,2,2
7,207,12,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,1,2,2,2
7,208,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,3,3,3,3
7,209,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,2,2,2,2
7,210,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,3,1,1,1
7,211,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,2,1,0,1
7,212,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,3,3,2,3
7,213,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,1,1,0,1
7,214,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,1,1,2,1
7,215,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,3,0,0,0
7,216,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,0,3,1,3
7,217,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,1,1,1,1
7,218,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,1,1,1,1
7,219,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,1,0,0,0
7,220,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,2,3,3,3
7,221,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,3,3,3,3
7,222,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,0,2,2,2
7,223,13,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,3,3,0,3
7,224,14,6,P2_diag_scaling_a100,0,A0_identity,0,3,3,2
7,225,14,6,P2_diag_scaling_a100,0,A0_identity,2,0,0,0
7,226,14,6,P2_diag_scaling_a100,0,A0_identity,0,2,2,2
7,227,14,6,P2_diag_scaling_a100,0,A0_identity,3,0,0,0
7,228,14,6,P2_diag_scaling_a100,0,A0_identity,0,1,1,2
7,229,14,6,P2_diag_scaling_a100,0,A0_identity,2,2,2,2
7,230,14,6,P2_diag_scaling_a100,0,A0_identity,0,1,1,0
7,231,14,6,P2_diag_scaling_a100,0,A0_identity,1,0,0,0
7,232,14,6,P2_diag_scaling_a100,0,A0_identity,2,3,3,0
7,233,14,6,P2_diag_scaling_a100,0,A0_identity,2,3,3,2
7,234,14,6,P2_diag_scaling_a100,0,A0_identity,3,2,2,2
7,235,14,6,P2_diag_scaling_a100,0,A0_identity,0,2,2,2
7,236,14,6,P2_diag_scaling_a100,0,A0_identity,1,2,2,2
7,237,14,6,P2_diag_scaling_a100,0,A0_identity,3,2,2,2
7,238,14,6,P2_diag_scaling_a100,0,A0_identity,1,0,0,2
7,239,14,6,P2_diag_scaling_a100,0,A0_identity,2,0,0,0
7,240,15,0,A0_identity,6,P2_diag_scaling_a100,2,1,2,1
7,241,15,0,A0_identity,6,P2_diag_scaling_a100,0,1,1,1
7,242,15,0,A0_identity,6,P2_diag_scaling_a100,3,2,2,2
7,243,15,0,A0_identity,6,P2_diag_scaling_a100,1,1,2,1
7,244,15,0,A0_identity,6,P2_diag_scaling_a100,3,3,2,3
7,245,15,0,A0_identity,6,P2_diag_scaling_a100,0,3,1,3
7,246,15,0,A0_identity,6,P2_diag_scaling_a100,0,1,1,1
7,247,15,0,A0_identity,6,P2_diag_scaling_a100,2,3,1,3
7,248,15,0,A0_identity,6,P2_diag_scaling_a100,2,3,0,3
7,249,15,0,A0_identity,6,P2_diag_scaling_a100,1,1,1,1
7,250,15,0,A0_identity,6,P2_diag_scaling_a100,3,3,0,3
7,251,15,0,A0_identity,6,P2_diag_scaling_a100,1,1,1,1
7,252,15,0,A0_identity,6,P2_diag_scaling_a100,1,3,0,3
7,253,15,0,A0_identity,6,P2_diag_scaling_a100,0,1,1,1
7,254,15,0,A0_identity,6,P2_diag_scaling_a100,1,2,2,2
7,255,15,0,A0_identity,6,P2_diag_scaling_a100,3,3,1,3
7,256,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,3,3,2
7,257,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,1,1,1
7,258,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,2,2,2
7,259,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,2,2,2
7,260,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,3,3,1
7,261,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,3,3,3
7,262,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,3,3,0
7,263,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,2,2,2,2
7,264,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,3,3,3
7,265,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,0,3,3,1
7,266,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,1,1,1
7,267,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,2,0,0,0
7,268,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,2,2,1
7,269,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,0,2,2,2
7,270,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,0,0,0
7,271,16,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,0,3,3,1
7,272,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,3,3,3,3
7,273,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,0,2,2,2
7,274,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,0,3,3,3
7,275,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,0,0,0,0
7,276,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,0,3,0,0
7,277,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,2,0,0,0
7,278,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,2,3,0,0
7,279,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,3,2,2,2
7,280,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,1,1,0,0
7,281,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,2,0,0,0
7,282,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,2,1,1,1
7,283,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,2,0,0,0
7,284,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,3,3,1,3
7,285,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,2,2,0,2
7,286,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,0,2,0,0
7,287,17,1,P1_mean_shift_a033,3,P1_mean_shift_a100,2,0,0,0
8,0,0,0,A0_identity,2,P1_mean_shift_a067,0,0,0,0
8,1,0,0,A0_identity,2,P1_mean_shift_a067,1,0,0,0
8,2,0,0,A0_identity,2,P1_mean_shift_a067,1,2,1,1
8,3,0,0,A0_identity,2,P1_mean_shift_a067,0,0,0,0
8,4,0,0,A0_identity,2,P1_mean_shift_a067,1,3,1,1
8,5,0,0,A0_identity,2,P1_mean_shift_a067,0,0,0,0
8,6,0,0,A0_identity,2,P1_mean_shift_a067,1,1,1,1
8,7,0,0,A0_identity,2,P1_mean_shift_a067,2,1,1,1
8,8,0,0,A0_identity,2,P1_mean_shift_a067,1,1,1,1
8,9,0,0,A0_identity,2,P1_mean_shift_a067,3,3,1,3
8,10,0,0,A0_identity,2,P1_mean_shift_a067,0,0,0,0
8,11,0,0,A0_identity,2,P1_mean_shift_a067,2,2,2,2
8,12,0,0,A0_identity,2,P1_mean_shift_a067,1,0,0,0
8,13,0,0,A0_identity,2,P1_mean_shift_a067,0,2,2,2
8,14,0,0,A0_identity,2,P1_mean_shift_a067,3,3,1,1
8,15,0,0,A0_identity,2,P1_mean_shift_a067,3,3,1,3
8,16,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,3,3,3,3
8,17,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,3,3,1,3
8,18,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,3,3,3,3
8,19,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,0,0,0,0
8,20,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,2,2,2,2
8,21,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,1,0,1,1
8,22,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,0,0,0,0
8,23,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,0,0,2,0
8,24,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,2,1,1,1
8,25,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,3,3,3,3
8,26,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,0,0,0,0
8,27,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,2,2,2,2
8,28,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,2,2,2,2
8,29,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,2,0,0,0
8,30,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,0,0,0,0
8,31,1,2,P1_mean_shift_a067,5,P2_diag_scaling_a067,1,1,1,1
8,32,2,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,0,0,0,0
8,33,2,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,1,1,1,1
8,34,2,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,1,3,3,3
8,35,2,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,0,0,0,0
8,36,2,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,1,2,2,2
8,37,2,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,2,0,0,0
8,38,2,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,1,1,1,1
8,39,2,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,2,1,1,1
8,40,2,5,P2_diag_scaling_a067,6,P2_diag_scaling_a100,2,2,2,2
